year,mon,dy,hr,minutes,seconds,lon,lat,dep,mag,evid
2013,4,17,13,18,14.68,121.7248,24.7068,75.11,3.19,16171318.P13
2013,4,17,13,35,12.41,122.9750,24.7877,3.24,3.27,16171334.P13
2013,4,17,13,56,6.46,122.9835,24.7992,8.38,3.14,16171356.P13
2013,4,17,16,21,20.91,122.9327,24.7962,3.41,3.06,16171621.P13
2013,4,17,21,52,23.55,122.9640,24.7972,2.14,3.66,16172152.P13
2013,4,18,9,45,50.29,122.7842,24.6960,23.99,3.26,16180944.113
2013,4,18,19,14,3.50,120.5442,21.8868,41.06,3.56,16181913.P13
2013,4,19,1,34,9.84,121.7765,23.3953,27.78,3.71,16190132.P13
2013,4,20,4,36,29.73,122.4375,24.7793,118.93,5.04,16200436.P13
2013,4,20,11,9,32.01,122.4487,24.0233,30.78,3.68,16201108.P13
2013,4,20,13,25,21.88,121.4792,24.2853,7.10,3.15,16201325.P13
2013,4,20,23,9,39.64,121.4413,21.9880,15.49,4.39,16202309.P13
2013,4,21,3,7,51.82,122.3353,24.4142,70.60,5.01,16210308.P13
2013,4,21,4,38,46.65,121.6062,23.8378,51.13,3.36,16210438.P13
2013,4,21,14,40,23.17,121.9817,24.7783,100.06,3.02,16211440.P13
2013,4,21,19,56,18.86,122.7735,24.8528,123.25,3.57,16211956.P13
2013,4,22,4,29,24.53,122.6625,24.9045,19.03,3.61,16220429.P13
2013,4,22,4,33,2.87,122.6572,24.6768,9.30,3.58,16220432.P13
2013,4,22,5,45,59.42,122.6887,24.8803,21.02,3.67,16220545.P13
2013,4,23,0,11,29.22,121.6987,24.1553,54.17,3.71,16230010.P13
2013,4,23,22,30,40.79,121.3658,23.1055,20.15,3.64,16232229.P13
2013,4,24,16,21,50.27,122.4065,24.8992,14.69,3.25,16241621.P13
2013,4,24,19,15,6.89,122.4052,24.8963,18.39,3.56,16241915.P13
2013,4,24,22,47,26.23,122.3748,24.8645,23.27,3.30,16242246.P13
2013,4,25,3,46,16.15,122.4198,24.8947,12.00,3.18,16250346.P13
2013,4,25,8,56,29.96,122.3595,24.9102,14.49,3.19,16250856.P13
2013,4,25,11,57,56.19,121.5738,23.8527,24.82,3.08,16251157.P13
2013,4,25,16,54,7.10,122.1153,24.9182,117.32,3.29,16251654.P13
2013,4,25,20,52,44.24,122.4073,24.8783,16.85,3.62,16252052.P13
2013,4,25,20,57,31.28,122.4140,24.8602,13.12,3.07,16252057.113
2013,4,25,20,57,54.73,122.4012,24.8720,13.35,3.31,16252057.P13
2013,4,26,3,44,35.85,122.4022,24.8797,14.12,3.67,16260344.P13
2013,4,26,9,31,34.98,121.3750,24.0623,67.31,4.01,16260931.P13
2013,4,26,16,48,39.97,121.9272,24.4570,11.01,3.04,16261648.P13
2013,4,26,16,50,15.33,121.9573,24.4490,12.73,3.13,16261649.P13
2013,4,26,23,31,44.63,121.4477,24.3708,7.02,3.32,16262330.P13
2013,4,26,23,33,34.33,121.4440,24.3688,6.93,3.11,16262333.P13
2013,4,27,1,42,54.71,121.4468,24.3795,6.84,3.01,16270142.P13
2013,4,27,4,48,32.97,121.6568,24.6482,66.86,3.11,16270448.P13
2013,4,27,5,6,25.18,121.9528,24.3810,28.11,3.26,16270506.P13
2013,4,27,10,29,43.30,122.9420,24.4950,75.09,3.03,16271029.P13
2013,4,27,14,2,47.92,120.5885,22.4220,21.91,3.33,16271402.P13
2013,4,27,15,14,22.48,122.6867,24.8567,21.36,3.42,16271514.P13
2013,4,27,20,0,32.83,122.3930,24.8690,9.15,3.13,16272000.P13
2013,4,28,5,50,55.67,122.3328,24.1182,50.58,3.10,16280551.P13
2013,4,28,10,5,17.33,121.0385,24.7120,8.90,3.01,16281004.P13
2013,4,28,11,57,49.10,122.6868,24.9477,16.43,3.06,16281157.P13
2013,4,28,12,25,37.17,122.6530,24.8888,14.44,3.29,16281225.P13
2013,4,28,12,43,37.75,122.6878,24.9000,10.06,3.06,16281243.P13
2013,4,29,3,52,36.42,122.6622,25.0097,169.88,3.32,16290353.P13
2013,4,29,7,42,41.56,121.1860,22.4498,23.08,3.08,16290742.P13
2013,4,29,18,0,46.01,121.4077,23.1385,17.73,3.03,16291800.P13
2013,4,30,3,37,13.93,122.1473,24.5727,73.76,3.72,16300337.P13
2013,4,30,17,53,20.54,121.0680,23.9145,18.61,3.31,16301752.P13
2013,4,30,19,22,52.64,122.5758,25.1885,173.04,3.33,16301923.P13
2013,5,1,3,31,17.96,120.6620,22.8522,17.17,3.75,17010330.P13
2013,5,1,20,51,39.11,121.8207,24.7925,79.78,3.00,17012051.P13
2013,5,2,12,27,59.65,121.6605,24.4982,58.51,3.08,17021228.P13
2013,5,2,21,29,55.55,121.9563,24.4442,12.74,3.74,17022129.P13
2013,5,3,1,49,15.86,122.7992,22.2610,69.17,3.68,17030149.P13
2013,5,3,12,34,20.40,121.6202,24.0065,9.24,3.53,17031234.P13
2013,5,3,18,3,50.35,122.5318,24.7377,115.53,3.04,17031804.P13
2013,5,4,3,19,18.29,122.8548,24.8040,18.88,3.20,17040319.P13
2013,5,5,0,12,38.32,122.8878,24.5778,98.70,3.33,17050012.P13
2013,5,5,14,28,18.53,121.8140,24.9447,125.36,3.12,17051428.P13
2013,5,6,4,40,25.76,121.9577,24.4025,7.79,3.20,17060440.P13
2013,5,6,16,49,15.26,121.4368,24.3758,7.49,3.25,17061649.P13
2013,5,7,1,33,35.93,119.1707,22.3923,16.83,3.17,17070133.P13
2013,5,7,22,25,26.06,122.8260,24.3972,59.73,4.12,17072225.P13
2013,5,7,22,49,59.81,122.6712,24.8232,127.93,3.30,17072250.P13
2013,5,8,3,25,43.88,121.3745,23.6432,17.15,3.26,17080324.P13
2013,5,8,16,16,1.16,120.0423,23.3568,13.10,3.00,17081616.P13
2013,5,8,18,53,36.22,122.0940,24.1737,50.68,3.26,17081853.P13
2013,5,8,22,58,26.99,121.0672,23.9717,8.07,3.02,17082258.P13
2013,5,9,6,32,3.59,120.6177,22.5763,20.29,3.09,17090632.P13
2013,5,9,8,26,40.27,121.7578,24.5648,64.78,3.18,17090826.P13
2013,5,9,16,53,4.35,120.9002,22.9738,4.69,3.05,17091652.P13
2013,5,10,4,17,32.11,121.4432,24.3817,7.06,3.02,17100417.P13
2013,5,10,4,27,34.38,121.4508,24.3978,5.82,3.12,17100427.P13
2013,5,10,14,49,7.45,122.0772,24.8472,106.16,3.85,17101448.P13
2013,5,11,4,56,58.74,120.2178,21.2342,59.26,3.00,17110456.P13
2013,5,11,22,24,26.00,120.0760,21.0805,81.27,3.07,17112224.P13
2013,5,12,0,31,47.91,121.5955,23.5035,40.38,3.17,17120031.P13
2013,5,12,13,3,16.84,121.7483,23.6310,30.03,3.49,17121303.P13
2013,5,13,7,14,33.25,122.0447,23.4382,41.87,3.62,17130714.P13
2013,5,13,10,18,3.68,121.3380,22.6593,20.92,3.26,17131017.P13
2013,5,13,15,58,18.58,122.9873,24.6152,108.11,3.15,17131558.P13
2013,5,14,14,58,44.03,120.9565,23.2145,5.68,3.65,17141458.P13
2013,5,14,20,40,3.77,121.6652,24.0413,6.85,3.65,17142039.P13
2013,5,15,8,59,23.06,121.1368,21.9385,16.70,3.54,17150859.P13
2013,5,15,17,46,57.67,121.9353,24.7182,4.29,3.16,17151746.P13
2013,5,15,22,19,13.16,121.6807,24.0512,6.46,3.86,17152219.P13
2013,5,15,23,46,12.74,120.7937,23.0198,2.80,4.19,17152346.P13
2013,5,16,0,19,38.17,120.7982,23.0228,6.04,3.52,17160019.P13
2013,5,16,2,6,2.78,121.6092,24.0022,8.41,3.03,17160206.P13
2013,5,16,4,30,38.43,120.7903,23.0182,2.45,3.36,17160430.P13
2013,5,16,5,59,59.56,120.9577,23.2033,6.41,3.74,17160559.P13
2013,5,16,21,15,27.11,120.9522,23.2100,5.77,3.95,17162115.P13
2013,5,17,1,8,36.99,120.5918,22.5823,21.18,3.03,17170108.P13
2013,5,17,3,32,4.34,122.1578,24.8683,15.85,3.37,17170332.P13
2013,5,17,5,44,12.54,121.7600,24.2753,14.00,4.32,17170544.P13
2013,5,17,6,59,31.26,121.6620,21.9940,8.97,3.14,17170659.P13
2013,5,17,15,50,52.01,120.2817,21.9265,52.14,3.79,17171550.P13
2013,5,17,15,53,42.26,120.2850,21.9390,48.04,3.33,17171553.P13
2013,5,17,16,32,41.66,120.2698,21.9355,54.76,3.90,17171632.P13
2013,5,17,16,42,32.65,120.2997,21.9247,54.31,3.34,17171642.P13
2013,5,17,23,0,57.09,120.3163,21.9677,47.39,3.33,17172301.P13
2013,5,17,23,36,9.81,122.6877,23.8748,22.00,3.55,17172336.P13
2013,5,18,2,23,56.81,122.6667,24.4848,104.85,3.33,17180224.P13
2013,5,18,9,50,15.84,120.4312,23.2458,13.27,3.81,17180950.P13
2013,5,19,0,20,29.64,121.6612,24.3703,58.92,4.36,17190020.P13
2013,5,19,0,27,17.32,120.3323,21.9937,43.56,3.72,17190027.P13
2013,5,19,14,32,33.39,121.2152,22.8732,65.99,3.11,17191432.P13
2013,5,19,17,37,14.03,121.6737,24.1493,28.17,3.40,17191736.P13
2013,5,19,23,17,17.19,121.8580,25.0420,143.74,3.99,17192317.P13
2013,5,20,12,24,16.24,121.4653,23.9332,18.13,3.48,17201224.P13
2013,5,20,13,20,57.43,122.7578,23.8052,21.97,3.04,17201320.P13
2013,5,21,4,21,31.49,121.7688,24.2810,13.83,3.90,17210420.P13
2013,5,21,4,25,46.85,121.7705,24.2792,14.46,4.86,17210424.P13
2013,5,21,4,26,48.50,121.7137,24.2903,6.78,3.33,17210424.113
2013,5,21,4,27,59.59,122.0910,24.5408,62.35,3.26,17210424.613
2013,5,21,4,33,39.10,121.7622,24.2847,13.90,3.02,17210433.P13
2013,5,21,4,37,38.50,121.7550,24.2777,12.64,3.13,17210437.P13
2013,5,21,4,40,4.32,121.7600,24.2827,12.99,3.40,17210439.P13
2013,5,21,4,59,38.26,121.7678,24.2810,14.32,3.95,17210458.P13
2013,5,21,5,16,58.95,121.7562,24.2765,13.04,3.63,17210516.P13
2013,5,21,7,37,12.90,121.7692,24.2805,14.04,3.35,17210736.P13
2013,5,21,7,40,32.87,121.7710,24.2843,14.59,3.46,17210740.P13
2013,5,21,8,14,5.72,121.9708,24.4307,14.03,3.73,17210813.P13
2013,5,21,8,25,55.97,123.6883,23.3325,53.07,6.06,17210826.P13
2013,5,21,10,20,25.44,121.7562,24.2655,12.90,3.48,17211020.P13
2013,5,21,10,59,41.45,122.8805,24.9630,157.35,3.66,17211059.P13
2013,5,21,11,17,26.72,121.4167,23.7477,18.11,3.20,17211116.P13
2013,5,21,18,33,38.02,121.6705,24.6125,59.97,3.14,17211833.P13
2013,5,21,21,21,20.25,121.7730,24.2807,13.53,3.05,17212120.P13
2013,5,22,10,27,50.57,121.6202,23.8945,42.07,3.72,17221027.P13
2013,5,23,4,48,41.17,122.3482,24.7373,88.73,3.18,17230448.P13
2013,5,23,6,27,20.35,121.5228,24.0913,19.86,3.75,17230626.P13
2013,5,23,20,18,47.18,122.1323,21.0703,184.12,3.83,17232019.P13
2013,5,24,1,38,43.32,120.6402,23.5393,9.07,3.29,17240138.P13
2013,5,24,12,30,21.89,121.5170,24.2765,54.94,3.03,17241230.P13
2013,5,24,14,19,52.56,121.8637,21.2417,172.18,4.37,17241420.P13
2013,5,24,17,55,40.38,122.3747,24.9005,15.72,3.34,17241755.P13
2013,5,24,18,5,33.57,122.8905,24.5767,100.05,3.02,17241805.P13
2013,5,24,19,44,39.53,122.3980,24.8705,8.72,3.00,17241944.P13
2013,5,25,6,8,47.48,121.8420,24.7908,71.40,3.55,17250608.P13
2013,5,25,9,51,49.64,121.9138,21.4795,142.82,3.53,17250952.P13
2013,5,25,11,54,43.65,121.9383,24.9340,93.87,3.03,17251154.P13
2013,5,25,19,42,33.23,122.1680,24.2567,49.97,3.87,17251942.P13
2013,5,25,19,57,57.14,121.3262,23.0748,19.14,3.39,17251957.P13
2013,5,26,9,26,21.15,120.6548,22.8560,16.95,3.26,17260925.P13
2013,5,26,23,41,49.16,122.3862,24.9000,15.48,4.49,17262341.P13
2013,5,26,23,46,58.30,122.4492,24.8708,10.16,3.09,17262347.P13
2013,5,27,1,53,50.16,122.3563,24.8775,6.75,3.41,17270153.P13
2013,5,27,7,58,20.46,121.4202,24.3895,6.74,3.09,17270757.P13
2013,5,28,13,2,37.60,121.3355,22.5115,14.66,3.22,17281302.P13
2013,5,28,22,55,2.85,121.9277,21.5013,182.23,3.26,17282255.P13
2013,5,29,1,33,59.45,122.3648,24.0062,29.41,4.80,17290133.P13
2013,5,29,1,37,46.45,122.3588,24.0022,25.18,3.16,17290137.P13
2013,5,29,3,26,39.75,122.4282,24.9057,10.97,3.04,17290325.P13
2013,5,29,3,47,44.40,122.4465,24.9148,10.79,3.26,17290347.P13
2013,5,30,0,9,57.75,121.0613,23.9717,9.67,3.02,17300009.P13
2013,5,30,1,7,27.59,122.9133,24.4683,47.13,3.03,17300106.113
2013,5,30,3,14,43.37,121.6377,23.9217,46.94,4.84,17300314.P13
2013,5,30,10,4,34.06,122.1597,21.1050,162.97,3.26,17301004.P13
2013,5,31,2,9,24.45,120.9607,23.1993,6.11,3.02,17310209.P13
2013,5,31,15,25,30.54,121.0903,21.6988,41.71,3.41,17311525.P13
2013,6,1,15,54,45.23,121.0472,23.9668,20.31,3.10,18011554.P13
2013,6,1,16,47,42.05,121.8367,24.6582,70.99,3.72,18011646.P13
2013,6,1,20,32,23.50,121.2678,22.0427,31.53,5.01,18012032.P13
2013,6,1,21,53,56.71,122.4420,24.8782,6.10,3.14,18012153.P13
2013,6,2,5,43,3.21,120.9742,23.8615,14.54,6.48,18020542.P13
2013,6,2,5,45,16.48,120.9958,23.8200,14.52,3.91,18020542.213
2013,6,2,5,45,34.83,121.0160,23.8077,12.75,3.88,18020542.113
2013,6,2,5,47,45.02,120.9500,23.7863,15.49,3.54,18020542.313
2013,6,2,5,48,8.62,121.0155,23.8548,13.31,3.26,18020542.413
2013,6,2,5,51,32.16,121.0215,23.8460,10.87,3.43,18020551.P13
2013,6,2,5,52,49.32,120.9423,23.6665,8.30,3.15,18020552.P13
2013,6,2,5,53,57.51,120.9400,23.8050,11.93,3.08,18020553.113
2013,6,2,5,59,45.35,120.9772,23.8667,14.25,3.26,18020559.P13
2013,6,2,6,12,1.47,120.9273,23.7950,11.88,3.52,18020612.P13
2013,6,2,6,24,14.71,120.9657,23.8127,13.18,3.93,18020624.P13
2013,6,2,6,37,41.13,121.0003,23.8580,9.71,3.26,18020637.P13
2013,6,2,6,48,13.89,121.0007,23.8598,10.34,3.13,18020648.P13
2013,6,2,9,2,47.64,120.9563,23.7698,13.68,3.10,18020902.P13
2013,6,2,10,15,51.21,120.9707,23.8648,13.99,3.32,18021015.P13
2013,6,2,10,16,58.51,120.9763,23.8657,13.95,4.38,18021016.P13
2013,6,3,4,43,23.82,122.3645,24.8807,15.39,3.39,18030443.P13
2013,6,3,4,47,52.49,122.4007,24.8960,18.51,3.36,18030448.P13
2013,6,3,5,6,18.17,120.9847,23.7997,12.21,3.57,18030506.P13
2013,6,3,5,46,52.93,120.9815,21.6917,50.83,3.06,18030546.P13
2013,6,3,8,2,18.04,122.4043,24.9088,11.55,3.11,18030802.P13
2013,6,3,18,52,21.84,122.5602,23.7953,25.66,3.80,18031852.P13
2013,6,3,18,56,38.05,122.8013,24.8868,7.55,3.08,18031856.P13
2013,6,3,22,18,16.63,121.7823,25.0538,139.91,3.29,18032218.P13
2013,6,3,23,59,38.51,122.4718,24.9440,14.83,3.07,18032359.P13
2013,6,4,0,53,25.82,122.0832,21.3120,38.49,3.42,18040053.P13
2013,6,5,8,40,38.58,121.7363,21.2335,190.80,3.00,18050840.P13
2013,6,5,11,38,20.85,122.4547,24.5883,88.78,3.12,18051138.P13
2013,6,5,12,14,24.99,122.5357,23.9537,16.67,3.22,18051213.P13
2013,6,6,15,51,30.58,122.5737,24.6840,18.68,3.88,18061551.P13
2013,6,7,0,49,43.39,120.9508,23.7062,23.96,3.28,18070049.P13
2013,6,7,16,38,2.39,122.6470,23.9832,35.32,6.21,18071637.P13
2013,6,7,18,22,18.34,121.6297,24.3025,23.02,3.51,18071821.P13
2013,6,8,3,21,40.35,121.9493,24.4045,32.30,3.28,18080321.P13
2013,6,8,13,42,40.48,122.4770,24.2132,39.35,3.05,18081342.P13
2013,6,8,13,58,20.12,122.0143,21.3488,155.10,3.28,18081358.P13
2013,6,8,20,6,18.64,120.9665,23.8492,13.66,3.72,18082005.P13
2013,6,8,21,15,44.25,121.9682,24.8293,88.39,3.14,18082115.P13
2013,6,9,3,9,58.97,120.5355,23.1710,15.57,3.49,18090309.P13
2013,6,9,6,55,15.92,121.6927,23.6888,46.49,3.48,18090655.P13
2013,6,9,8,31,51.01,122.2138,24.9393,112.43,3.26,18090832.P13
2013,6,9,21,9,11.36,121.1693,21.5745,24.47,4.00,18092108.P13
2013,6,9,21,31,29.86,121.0740,21.5933,17.54,3.15,18092130.P13
2013,6,10,2,51,34.86,122.6758,24.0615,36.93,3.51,18100251.P13
2013,6,10,22,50,52.52,122.1525,24.8717,98.38,3.18,18102250.P13
2013,6,11,2,48,16.29,120.7122,23.5398,7.39,3.09,18110248.P13
2013,6,11,23,25,41.16,121.7582,24.2627,16.04,3.03,18112325.P13
2013,6,12,1,37,9.20,121.5812,23.2338,42.85,3.19,18120136.P13
2013,6,13,3,38,42.33,121.9082,23.3547,29.51,3.66,18130338.P13
2013,6,13,5,15,44.68,121.9632,24.4503,21.04,3.31,18130515.P13
2013,6,13,18,22,34.01,121.6172,23.7202,26.93,3.23,18131822.P13
2013,6,13,19,55,46.13,121.4412,24.3298,6.16,3.65,18131955.P13
2013,6,14,16,22,52.27,122.0925,21.3377,164.87,3.66,18141622.P13
2013,6,15,0,24,38.00,121.9303,24.9238,99.97,3.02,18150024.P13
2013,6,15,2,32,0.24,121.5760,21.9215,12.42,3.32,18150231.P13
2013,6,15,17,27,11.11,120.5792,21.8557,39.23,3.30,18151727.P13
2013,6,15,17,53,20.08,122.7360,24.8530,43.09,3.03,18151753.P13
2013,6,15,19,8,31.54,121.3082,22.1048,28.49,3.69,18151908.P13
2013,6,15,21,1,26.87,122.9168,23.0613,73.44,3.18,18152101.P13
2013,6,16,0,33,15.30,121.4832,24.2880,6.42,3.25,18160033.P13
2013,6,16,5,51,38.68,122.5602,24.6320,27.53,3.02,18160551.P13
2013,6,16,7,26,59.58,121.6342,23.4712,38.35,3.25,18160726.P13
2013,6,16,20,0,52.12,122.5343,24.6972,104.48,3.98,18162000.P13
2013,6,17,5,58,23.02,121.9175,24.2845,14.43,3.13,18170558.P13
2013,6,17,7,13,45.10,122.0617,22.4125,40.53,3.02,18170713.P13
2013,6,17,8,18,56.60,121.4873,24.2825,6.44,3.65,18170818.P13
2013,6,17,11,32,19.69,120.9555,23.6882,13.09,3.61,18171132.P13
2013,6,17,15,22,28.32,121.3255,22.8207,17.39,3.37,18171522.P13
2013,6,17,18,56,11.22,122.2475,24.7960,4.75,3.17,18171856.P13
2013,6,17,19,37,34.13,122.2067,24.7832,8.69,4.04,18171937.P13
2013,6,17,20,45,52.19,120.9798,23.9277,7.77,3.07,18172045.P13
2013,6,18,9,30,27.26,121.0412,21.5243,19.02,3.01,18180930.P13
2013,6,18,17,19,20.94,122.3352,24.5468,84.81,3.27,18181719.P13
2013,6,19,5,1,32.03,122.3827,23.9907,20.45,3.04,18190501.P13
2013,6,19,7,27,50.50,121.7692,24.3325,14.54,3.13,18190727.P13
2013,6,19,9,16,38.55,121.4885,24.2842,6.35,3.20,18190916.P13
2013,6,19,10,24,28.53,121.8990,24.3148,8.43,3.39,18191024.P13
2013,6,20,0,27,20.42,122.2787,24.4965,71.38,3.61,18200027.P13
2013,6,20,5,18,4.34,121.6360,24.3350,24.17,3.79,18200514.P13
2013,6,20,7,43,33.66,121.4290,24.3872,6.46,3.10,18200743.P13
2013,6,20,15,11,8.92,121.4820,23.9132,15.14,4.06,18201508.P13
2013,6,21,0,7,33.78,120.9850,23.8618,14.61,3.21,18210007.P13
2013,6,21,4,51,10.61,120.9717,23.9340,8.44,3.33,18210451.P13
2013,6,21,10,49,7.78,121.9343,24.2870,11.67,3.24,18211048.P13
2013,6,21,13,38,6.66,121.4928,24.2845,5.31,3.87,18211336.P13
2013,6,22,23,53,49.34,122.4318,24.0462,34.99,3.83,18222353.P13
2013,6,23,0,43,41.38,122.4138,24.0797,33.88,3.03,18230043.P13
2013,6,24,2,16,48.16,121.9295,24.2872,14.73,3.65,18240216.P13
2013,6,24,5,57,17.57,121.4282,24.3873,7.02,3.09,18240557.P13
2013,6,24,7,11,36.50,121.9230,24.2892,4.67,3.61,18240711.P13
2013,6,24,18,27,15.60,121.9250,24.2900,14.14,3.06,18241827.P13
2013,6,24,22,41,36.00,122.0427,24.8462,10.28,3.68,18242241.P13
2013,6,24,23,27,39.79,122.0135,24.8752,6.99,3.11,18242327.P13
2013,6,25,0,35,8.43,122.0453,21.1390,58.63,4.36,18250035.P13
2013,6,25,3,0,6.84,122.0808,24.8413,6.68,3.60,18250300.P13
2013,6,25,9,0,25.39,122.6433,24.4258,87.33,3.42,18250900.P13
2013,6,25,9,1,5.46,121.2948,21.1513,75.86,3.38,18250900.113
2013,6,25,13,34,33.15,122.3265,24.6047,87.78,3.72,18251334.P13
2013,6,25,19,56,8.21,122.0427,24.8547,13.46,3.87,18251956.P13
2013,6,25,19,57,11.59,122.0083,24.8770,11.51,3.33,18251956.113
2013,6,25,19,58,26.03,122.0315,24.8555,9.27,3.38,18251958.P13
2013,6,25,20,8,14.07,122.0113,24.8280,12.03,3.02,18252008.113
2013,6,25,20,8,22.51,122.0432,24.8087,7.18,3.13,18252008.P13
2013,6,25,20,38,32.13,121.4507,23.3095,26.08,3.56,18252038.P13
2013,6,25,20,48,17.61,122.0475,24.8385,10.16,3.79,18252048.P13
2013,6,25,22,13,45.81,122.0380,24.8310,9.43,3.07,18252213.P13
2013,6,25,23,21,32.76,122.0270,24.8395,8.19,3.18,18252321.P13
2013,6,26,5,53,37.43,122.0215,24.8360,9.71,3.17,18260553.P13
2013,6,26,5,57,27.11,122.0208,24.8368,7.72,3.48,18260557.P13
2013,6,26,5,59,17.89,122.0238,24.8358,10.41,3.04,18260559.P13
2013,6,26,6,0,0.91,122.0218,24.8262,9.86,3.33,18260559.213
2013,6,26,6,0,34.23,122.0090,24.8252,10.38,3.04,18260559.313
2013,6,26,6,25,30.89,122.0102,24.8295,9.88,3.09,18260625.P13
2013,6,26,7,18,45.44,122.0590,24.8395,7.57,3.10,18260718.P13
2013,6,26,7,50,21.38,122.0295,24.8375,8.80,3.16,18260750.P13
2013,6,26,8,18,31.00,121.9728,23.6520,38.49,3.09,18260818.P13
2013,6,26,10,19,17.32,121.8707,24.7912,9.98,4.53,18261019.P13
2013,6,26,22,44,28.13,120.9463,23.2117,1.60,3.12,18262244.P13
2013,6,26,23,35,2.76,120.9562,23.2092,6.00,3.36,18262334.P13
2013,6,27,13,14,31.42,122.7967,24.6393,108.81,3.28,18271314.P13
2013,6,27,16,19,14.08,120.7208,21.4340,45.99,3.01,18271618.P13
2013,6,27,18,54,10.55,121.4230,22.4315,24.59,3.51,18271853.P13
2013,6,28,6,15,46.55,122.7123,24.0322,39.75,4.15,18280615.P13
2013,6,28,7,31,29.94,121.4017,22.1998,20.98,3.82,18280731.P13
2013,6,28,21,27,48.63,121.9875,24.8122,6.51,3.05,18282127.P13
2013,6,28,22,13,2.17,121.8278,24.4155,12.04,3.50,18282213.P13
2013,6,28,23,51,50.29,122.2393,24.0262,19.82,5.72,18282351.P13
2013,6,29,7,40,35.07,122.4017,24.6925,82.85,3.03,18290740.P13
2013,6,30,4,45,10.99,121.0022,23.9932,16.27,3.85,18300444.P13
2013,6,30,4,54,26.24,121.0197,23.9875,14.53,3.51,18300452.P13
2013,6,30,4,54,33.10,121.0072,23.9968,15.62,3.48,18300452.313
2013,6,30,4,54,42.15,121.0048,24.0167,15.69,3.03,18300452.413
2013,6,30,4,54,52.40,121.0158,23.9810,12.41,3.40,18300452.113
2013,6,30,4,57,47.17,121.0068,23.9982,16.29,4.05,18300457.P13
2013,6,30,5,21,4.22,121.0275,23.9827,13.22,3.16,18300520.P13
2013,6,30,5,35,8.03,121.0028,24.0043,16.60,3.41,18300534.P13
2013,6,30,10,1,24.87,121.0313,23.9805,12.30,3.28,18301000.P13
2013,6,30,10,45,46.30,121.5910,23.8885,30.77,3.00,18301044.P13
2013,6,30,12,36,37.07,121.0117,23.9973,16.92,3.78,18301236.P13
2013,7,1,18,8,10.73,121.9095,24.2995,7.42,3.92,19011808.P13
2013,7,2,15,9,18.60,122.5325,24.6948,12.31,3.46,19021509.P13
2013,7,2,17,33,48.99,122.2345,24.0992,8.50,3.49,19021733.P13
2013,7,3,6,14,31.98,122.4837,23.6893,38.81,3.53,19030614.P13
2013,7,3,8,14,34.96,121.9438,24.4520,12.27,3.86,19030814.P13
2013,7,3,17,2,3.60,121.7875,24.2917,14.24,3.29,19031702.P13
2013,7,3,18,38,52.85,122.7768,24.4985,77.44,3.37,19031839.P13
2013,7,4,8,26,47.64,121.3767,23.0038,19.32,3.19,19040826.P13
2013,7,4,8,58,17.34,121.0477,23.9507,18.81,3.00,19040857.P13
2013,7,4,11,21,31.61,122.8707,24.3725,58.81,3.93,19041121.P13
2013,7,4,17,44,46.69,122.7070,24.6797,95.01,3.98,19041744.P13
2013,7,5,13,12,26.21,120.9560,23.8003,12.64,3.07,19051312.P13
2013,7,6,4,17,11.76,121.3268,22.8357,21.24,4.09,19060416.P13
2013,7,6,5,15,54.80,121.4442,24.2427,7.15,3.01,19060515.P13
2013,7,6,19,20,18.82,120.5855,22.8845,38.02,3.00,19061920.P13
2013,7,7,3,53,57.95,122.8435,24.7768,138.40,3.20,19070354.P13
2013,7,9,15,50,47.88,121.4832,24.2853,6.84,3.74,19091550.P13
2013,7,9,16,18,5.12,121.4252,23.1765,18.32,3.02,19091618.P13
2013,7,10,0,33,7.56,122.6887,23.9402,28.22,4.08,19100033.P13
2013,7,10,4,53,56.10,122.0497,24.8678,93.16,3.67,19100454.P13
2013,7,10,9,18,2.75,121.4912,24.2797,5.45,3.31,19100917.P13
2013,7,10,18,15,45.16,122.5793,24.7078,118.46,3.79,19101816.P13
2013,7,10,22,47,53.58,122.2490,23.9922,30.27,3.75,19102248.P13
2013,7,11,5,44,23.13,121.6390,24.3335,23.98,3.53,19110544.P13
2013,7,11,5,55,30.83,121.6337,24.3347,23.46,3.44,19110555.P13
2013,7,11,7,56,1.20,122.8630,24.0502,8.99,3.24,19110756.P13
2013,7,11,13,10,5.43,121.6702,23.7935,22.62,3.33,19111309.P13
2013,7,11,15,28,42.40,121.9857,24.3967,69.81,3.00,19111528.P13
2013,7,11,15,48,27.07,122.6222,24.4738,88.59,4.17,19111548.P13
2013,7,11,21,23,10.33,121.9850,21.3952,165.27,3.59,19112123.P13
2013,7,12,10,34,42.46,121.5822,21.9022,9.52,3.08,19121034.P13
2013,7,13,12,29,7.32,122.0077,21.2938,150.09,4.19,19131229.P13
2013,7,14,1,7,40.01,121.7125,23.8710,9.28,3.03,19140107.P13
2013,7,14,11,27,41.09,122.6483,24.8038,102.76,3.54,19141127.113
2013,7,14,11,27,43.48,121.6478,23.8657,39.92,3.04,19141127.P13
2013,7,14,18,21,8.67,122.2987,24.4695,69.97,3.51,19141821.P13
2013,7,14,19,24,28.90,120.9140,22.9767,6.85,4.63,19141924.P13
2013,7,14,21,23,15.70,120.9135,22.9720,1.74,3.37,19142123.P13
2013,7,14,22,1,7.46,120.9110,22.9837,4.51,3.35,19142200.P13
