   time          R           T           Z
1.6650e+01 -5.8795e+04  3.2980e+05  3.4866e+05
1.6660e+01  5.9513e+03  1.7608e+05  2.5286e+05
1.6670e+01  7.9557e+04  1.6432e+04  1.8040e+05
1.6680e+01  1.5782e+05 -1.4687e+05  1.3037e+05
1.6690e+01  2.3137e+05 -3.0779e+05  9.5822e+04
1.6700e+01  2.9395e+05 -4.5736e+05  5.9229e+04
1.6710e+01  3.4683e+05 -5.8297e+05  9.2600e+02
1.6720e+01  3.9267e+05 -6.7114e+05 -7.7226e+04
1.6730e+01  4.2652e+05 -7.1695e+05 -1.4916e+05
1.6740e+01  4.4018e+05 -7.2572e+05 -1.8804e+05
1.6750e+01  4.3526e+05 -7.0193e+05 -1.8553e+05
1.6760e+01  4.2458e+05 -6.4431e+05 -1.5323e+05
1.6770e+01  4.1950e+05 -5.5098e+05 -1.1207e+05
1.6780e+01  4.2039e+05 -4.2585e+05 -8.3780e+04
1.6790e+01  4.1702e+05 -2.8188e+05 -8.1027e+04
1.6800e+01  3.9510e+05 -1.3804e+05 -9.7359e+04
1.6810e+01  3.4609e+05 -1.4748e+04 -1.1272e+05
1.6820e+01  2.7555e+05  7.1847e+04 -1.1063e+05
1.6830e+01  2.0292e+05  1.1647e+05 -8.5735e+04
1.6840e+01  1.4929e+05  1.2415e+05 -4.1193e+04
1.6850e+01  1.2232e+05  1.0279e+05  1.4550e+04
1.6860e+01  1.1064e+05  5.7396e+04  6.5994e+04
1.6870e+01  9.3745e+04 -5.4617e+03  9.5513e+04
1.6880e+01  6.0501e+04 -7.1772e+04  9.4044e+04
1.6890e+01  1.7867e+04 -1.2342e+05  6.1541e+04
1.6900e+01 -1.5283e+04 -1.4506e+05  9.3880e+03
1.6910e+01 -2.1182e+04 -1.3248e+05 -4.1296e+04
1.6920e+01  6.5172e+03 -9.2409e+04 -7.0948e+04
1.6930e+01  6.1029e+04 -3.6355e+04 -6.9632e+04
1.6940e+01  1.2795e+05  2.1545e+04 -4.1148e+04
1.6950e+01  1.9304e+05  7.3589e+04 -1.3200e+02
1.6960e+01  2.4534e+05  1.2411e+05  3.7029e+04
1.6970e+01  2.7693e+05  1.7876e+05  5.7067e+04
1.6980e+01  2.8548e+05  2.3602e+05  5.1294e+04
1.6990e+01  2.7416e+05  2.8706e+05  1.8466e+04
1.7000e+01  2.4588e+05  3.1914e+05 -3.9322e+04
1.7010e+01  2.0127e+05  3.2304e+05 -1.2460e+05
1.7020e+01  1.4423e+05  2.9928e+05 -2.4107e+05
1.7030e+01  8.3515e+04  2.5830e+05 -3.7934e+05
1.7040e+01  2.7356e+04  2.1073e+05 -5.1264e+05
1.7050e+01 -2.1215e+04  1.5784e+05 -6.1080e+05
1.7060e+01 -6.2514e+04  9.7069e+04 -6.5626e+05
1.7070e+01 -9.4891e+04  3.1446e+04 -6.5234e+05
1.7080e+01 -1.1563e+05 -2.8438e+04 -6.1826e+05
1.7090e+01 -1.2592e+05 -7.1326e+04 -5.7516e+05
1.7100e+01 -1.2956e+05 -9.7140e+04 -5.3547e+05
1.7110e+01 -1.3177e+05 -1.1361e+05 -5.0096e+05
1.7120e+01 -1.3868e+05 -1.2422e+05 -4.6821e+05
1.7130e+01 -1.5096e+05 -1.2733e+05 -4.3166e+05
1.7140e+01 -1.6170e+05 -1.2110e+05 -3.8464e+05
1.7150e+01 -1.6413e+05 -1.0812e+05 -3.2221e+05
1.7160e+01 -1.5856e+05 -9.8132e+04 -2.4621e+05
1.7170e+01 -1.5038e+05 -1.0464e+05 -1.6585e+05
1.7180e+01 -1.4304e+05 -1.3578e+05 -9.2212e+04
1.7190e+01 -1.3383e+05 -1.8995e+05 -3.5922e+04
1.7200e+01 -1.1570e+05 -2.5681e+05 -1.0470e+03
1.7210e+01 -8.4436e+04 -3.2198e+05  1.9007e+04
1.7220e+01 -4.2988e+04 -3.7062e+05  3.8435e+04
1.7230e+01  1.0532e+03 -3.8943e+05  6.9716e+04
1.7240e+01  3.8966e+04 -3.7483e+05  1.1024e+05
1.7250e+01  6.6153e+04 -3.3398e+05  1.4487e+05
1.7260e+01  8.3984e+04 -2.7663e+05  1.6080e+05
1.7270e+01  9.2614e+04 -2.0994e+05  1.5682e+05
1.7280e+01  8.9919e+04 -1.3790e+05  1.4274e+05
1.7290e+01  7.8456e+04 -6.5219e+04  1.3352e+05
1.7300e+01  6.6674e+04  2.2116e+03  1.3974e+05
1.7310e+01  6.2664e+04  5.8490e+04  1.6301e+05
1.7320e+01  6.6457e+04  9.8404e+04  2.0083e+05
1.7330e+01  7.1022e+04  1.1922e+05  2.4484e+05
1.7340e+01  7.1123e+04  1.2408e+05  2.7896e+05
1.7350e+01  6.7660e+04  1.2223e+05  2.9030e+05
1.7360e+01  6.5055e+04  1.1825e+05  2.8166e+05
1.7370e+01  6.8294e+04  1.0469e+05  2.6888e+05
1.7380e+01  8.1365e+04  7.0164e+04  2.6455e+05
1.7390e+01  1.0385e+05  1.3991e+04  2.6606e+05
1.7400e+01  1.2810e+05 -4.8129e+04  2.6197e+05
1.7410e+01  1.4206e+05 -9.3847e+04  2.4354e+05
1.7420e+01  1.3635e+05 -1.0598e+05  2.0666e+05
1.7430e+01  1.0927e+05 -7.9384e+04  1.5448e+05
1.7440e+01  6.3817e+04 -2.7518e+04  9.5170e+04
1.7450e+01  4.1508e+03  2.3029e+04  3.2502e+04
1.7460e+01 -6.2065e+04  4.6433e+04 -3.8570e+04
1.7470e+01 -1.2473e+05  2.6565e+04 -1.2486e+05
1.7480e+01 -1.7444e+05 -4.0659e+04 -2.2532e+05
1.7490e+01 -2.0239e+05 -1.5072e+05 -3.3113e+05
1.7500e+01 -2.0110e+05 -2.8832e+05 -4.2626e+05
1.7510e+01 -1.6969e+05 -4.2667e+05 -4.8641e+05
1.7520e+01 -1.1822e+05 -5.4034e+05 -4.8645e+05
1.7530e+01 -6.1930e+04 -6.1644e+05 -4.1580e+05
1.7540e+01 -1.3595e+04 -6.5490e+05 -2.8732e+05
1.7550e+01  2.0635e+04 -6.6341e+05 -1.3303e+05
1.7560e+01  4.3169e+04 -6.5209e+05  1.1538e+04
1.7570e+01  5.9996e+04 -6.3021e+05  1.2521e+05
1.7580e+01  7.2982e+04 -6.0298e+05  2.0318e+05
1.7590e+01  7.7462e+04 -5.6600e+05  2.5001e+05
1.7600e+01  6.7278e+04 -5.0692e+05  2.7934e+05
1.7610e+01  4.1570e+04 -4.2056e+05  3.0947e+05
1.7620e+01  5.9901e+03 -3.2054e+05  3.4832e+05
1.7630e+01 -3.1273e+04 -2.2949e+05  3.8708e+05
1.7640e+01 -6.5446e+04 -1.5905e+05  4.1016e+05
1.7650e+01 -9.7781e+04 -1.0314e+05  4.0659e+05
1.7660e+01 -1.3118e+05 -4.8519e+04  3.7464e+05
1.7670e+01 -1.6305e+05  9.2627e+03  3.2038e+05
1.7680e+01 -1.8273e+05  5.9544e+04  2.5510e+05
1.7690e+01 -1.7849e+05  8.8110e+04  1.9908e+05
1.7700e+01 -1.4658e+05  8.8817e+04  1.7530e+05
1.7710e+01 -9.1373e+04  6.6180e+04  1.9152e+05
1.7720e+01 -1.9821e+04  3.5497e+04  2.3578e+05
1.7730e+01  5.9256e+04  1.3506e+04  2.8242e+05
1.7740e+01  1.3318e+05  8.3062e+03  3.0201e+05
1.7750e+01  1.8953e+05  1.6161e+04  2.7532e+05
1.7760e+01  2.2116e+05  2.6885e+04  2.0342e+05
1.7770e+01  2.2774e+05  3.7385e+04  1.1050e+05
1.7780e+01  2.1566e+05  4.9822e+04  3.1183e+04
1.7790e+01  1.9592e+05  6.2818e+04 -1.1482e+04
1.7800e+01  1.7948e+05  7.5567e+04 -1.2923e+04
1.7810e+01  1.6946e+05  9.0749e+04  1.8830e+04
1.7820e+01  1.5818e+05  1.1228e+05  6.8741e+04
1.7830e+01  1.3415e+05  1.4131e+05  1.1831e+05
1.7840e+01  9.1611e+04  1.7363e+05  1.4890e+05
1.7850e+01  3.6072e+04  2.0258e+05  1.5047e+05
1.7860e+01 -1.7908e+04  2.1991e+05  1.2653e+05
1.7870e+01 -5.3077e+04  2.1640e+05  8.7335e+04
1.7880e+01 -5.6097e+04  1.8962e+05  4.0801e+04
1.7890e+01 -2.4958e+04  1.5066e+05 -9.4300e+03
1.7900e+01  3.0721e+04  1.1843e+05 -5.9429e+04
1.7910e+01  9.9197e+04  1.0744e+05 -1.0326e+05
1.7920e+01  1.7306e+05  1.2124e+05 -1.3891e+05
1.7930e+01  2.4523e+05  1.5318e+05 -1.6741e+05
1.7940e+01  3.0354e+05  1.8923e+05 -1.8891e+05
1.7950e+01  3.3418e+05  2.1379e+05 -2.0985e+05
1.7960e+01  3.2947e+05  2.2181e+05 -2.4345e+05
1.7970e+01  2.9094e+05  2.2120e+05 -2.9553e+05
1.7980e+01  2.2943e+05  2.2202e+05 -3.5179e+05
1.7990e+01  1.6366e+05  2.2914e+05 -3.8346e+05
1.8000e+01  1.1372e+05  2.3845e+05 -3.6889e+05
1.8010e+01  9.0369e+04  2.4025e+05 -3.0423e+05
1.8020e+01  8.9623e+04  2.2769e+05 -1.9976e+05
1.8030e+01  9.8698e+04  2.0252e+05 -7.4561e+04
1.8040e+01  1.0592e+05  1.7443e+05  4.8920e+04
1.8050e+01  1.0509e+05  1.5052e+05  1.5356e+05
1.8060e+01  9.5059e+04  1.3076e+05  2.3640e+05
1.8070e+01  7.7507e+04  1.1304e+05  3.0416e+05
1.8080e+01  5.5253e+04  9.6561e+04  3.5869e+05
1.8090e+01  3.2297e+04  8.3528e+04  3.9251e+05
1.8100e+01  1.2954e+04  7.3120e+04  3.9588e+05
1.8110e+01 -5.6281e+02  5.5278e+04  3.6607e+05
1.8120e+01 -1.0140e+04  1.7419e+04  3.1129e+05
1.8130e+01 -2.1253e+04 -4.4001e+04  2.4522e+05
1.8140e+01 -3.9762e+04 -1.1812e+05  1.7919e+05
1.8150e+01 -6.7619e+04 -1.8696e+05  1.1512e+05
1.8160e+01 -1.0097e+05 -2.3545e+05  4.6004e+04
1.8170e+01 -1.3150e+05 -2.5725e+05 -3.4024e+04
1.8180e+01 -1.5023e+05 -2.5749e+05 -1.2420e+05
1.8190e+01 -1.5186e+05 -2.4530e+05 -2.1995e+05
1.8200e+01 -1.3682e+05 -2.2545e+05 -3.1587e+05
1.8210e+01 -1.1191e+05 -1.9682e+05 -4.0565e+05
1.8220e+01 -8.8859e+04 -1.5318e+05 -4.8001e+05
1.8230e+01 -8.0192e+04 -8.9515e+04 -5.2976e+05
1.8240e+01 -9.4434e+04 -8.4506e+03 -5.5241e+05
1.8250e+01 -1.3226e+05  7.9283e+04 -5.4931e+05
1.8260e+01 -1.8490e+05  1.5743e+05 -5.1998e+05
1.8270e+01 -2.3612e+05  2.1248e+05 -4.6206e+05
1.8280e+01 -2.6716e+05  2.4151e+05 -3.7340e+05
1.8290e+01 -2.6406e+05  2.5086e+05 -2.5480e+05
1.8300e+01 -2.2309e+05  2.5045e+05 -1.1294e+05
1.8310e+01 -1.5282e+05  2.4917e+05  3.7002e+04
1.8320e+01 -7.1004e+04  2.5160e+05  1.7211e+05
1.8330e+01  4.7775e+03  2.5630e+05  2.6945e+05
1.8340e+01  6.4466e+04  2.5754e+05  3.1765e+05
1.8350e+01  1.0629e+05  2.4732e+05  3.2156e+05
1.8360e+01  1.3318e+05  2.1869e+05  2.9695e+05
1.8370e+01  1.4673e+05  1.7098e+05  2.6028e+05
1.8380e+01  1.4208e+05  1.1034e+05  2.1999e+05
1.8390e+01  1.0941e+05  4.5475e+04  1.7248e+05
1.8400e+01  4.4421e+04 -1.5052e+04  1.0650e+05
1.8410e+01 -4.3373e+04 -6.2555e+04  1.4544e+04
1.8420e+01 -1.3414e+05 -8.9636e+04 -9.7597e+04
1.8430e+01 -2.0644e+05 -9.4959e+04 -2.1201e+05
1.8440e+01 -2.4596e+05 -8.4415e+04 -3.0890e+05
1.8450e+01 -2.5262e+05 -6.6634e+04 -3.7668e+05
1.8460e+01 -2.4236e+05 -4.7529e+04 -4.1857e+05
1.8470e+01 -2.3984e+05 -2.6242e+04 -4.4518e+05
1.8480e+01 -2.6275e+05  6.7383e+02 -4.6011e+05
1.8490e+01 -3.0961e+05  3.1376e+04 -4.5973e+05
1.8500e+01 -3.6243e+05  5.6800e+04 -4.4338e+05
1.8510e+01 -4.0076e+05  6.5145e+04 -4.1716e+05
1.8520e+01 -4.1269e+05  5.4279e+04 -3.8353e+05
1.8530e+01 -3.9735e+05  3.5273e+04 -3.4079e+05
1.8540e+01 -3.6234e+05  2.1231e+04 -2.9199e+05
1.8550e+01 -3.1676e+05  1.8513e+04 -2.4385e+05
1.8560e+01 -2.6648e+05  2.5984e+04 -2.0327e+05
1.8570e+01 -2.1305e+05  4.2803e+04 -1.7444e+05
1.8580e+01 -1.5508e+05  7.0138e+04 -1.6012e+05
1.8590e+01 -9.3963e+04  1.0514e+05 -1.6269e+05
1.8600e+01 -3.4525e+04  1.3881e+05 -1.8147e+05
1.8610e+01  2.1904e+04  1.5655e+05 -2.1013e+05
1.8620e+01  7.8848e+04  1.4742e+05 -2.3743e+05
1.8630e+01  1.3656e+05  1.1311e+05 -2.5386e+05
1.8640e+01  1.8672e+05  6.5172e+04 -2.5694e+05
1.8650e+01  2.1924e+05  1.7343e+04 -2.4942e+05
1.8660e+01  2.3060e+05 -2.0710e+04 -2.3154e+05
1.8670e+01  2.2433e+05 -4.6053e+04 -1.9940e+05
1.8680e+01  2.0722e+05 -5.9524e+04 -1.4874e+05
1.8690e+01  1.8507e+05 -6.2145e+04 -8.0655e+04
1.8700e+01  1.6052e+05 -5.6061e+04 -5.9620e+03
1.8710e+01  1.3319e+05 -4.5350e+04  5.8651e+04
1.8720e+01  1.0023e+05 -3.5445e+04  1.0062e+05
1.8730e+01  5.8589e+04 -2.8810e+04  1.2083e+05
1.8740e+01  8.5534e+03 -2.1626e+04  1.2964e+05
1.8750e+01 -4.4186e+04 -6.4714e+03  1.3859e+05
1.8760e+01 -9.0210e+04  2.3713e+04  1.5544e+05
1.8770e+01 -1.2008e+05  7.0149e+04  1.8025e+05
1.8780e+01 -1.2691e+05  1.2750e+05  2.0482e+05
1.8790e+01 -1.0707e+05  1.8698e+05  2.1772e+05
1.8800e+01 -6.0427e+04  2.3776e+05  2.1568e+05
1.8810e+01  7.0598e+03  2.7081e+05  2.0773e+05
1.8820e+01  8.3460e+04  2.8201e+05  2.0438e+05
1.8830e+01  1.5554e+05  2.7268e+05  2.0677e+05
1.8840e+01  2.1344e+05  2.4748e+05  2.0770e+05
1.8850e+01  2.5241e+05  2.0961e+05  1.9974e+05
1.8860e+01  2.7158e+05  1.5835e+05  1.8040e+05
1.8870e+01  2.7289e+05  9.0877e+04  1.4956e+05
1.8880e+01  2.5789e+05  1.2257e+04  1.0768e+05
1.8890e+01  2.2545e+05 -5.9046e+04  5.9975e+04
1.8900e+01  1.7500e+05 -1.0297e+05  1.7552e+04
1.8910e+01  1.1235e+05 -1.1268e+05 -9.4710e+03
1.8920e+01  5.0497e+04 -9.6809e+04 -2.1160e+04
1.8930e+01  2.2602e+03 -7.1412e+04 -2.7868e+04
1.8940e+01 -2.8039e+04 -4.8955e+04 -4.1447e+04
1.8950e+01 -4.6301e+04 -3.1501e+04 -6.6805e+04
1.8960e+01 -6.3528e+04 -1.4950e+04 -1.0078e+05
1.8970e+01 -8.7139e+04  4.0701e+03 -1.3541e+05
1.8980e+01 -1.1363e+05  2.4687e+04 -1.6179e+05
1.8990e+01 -1.2867e+05  4.0308e+04 -1.7366e+05
1.9000e+01 -1.1625e+05  4.1738e+04 -1.6971e+05
1.9010e+01 -7.1279e+04  2.2744e+04 -1.5370e+05
1.9020e+01 -5.4554e+03 -1.5486e+04 -1.2938e+05
1.9030e+01  6.0748e+04 -6.5072e+04 -9.7432e+04
1.9040e+01  1.1234e+05 -1.1636e+05 -5.9617e+04
1.9050e+01  1.4625e+05 -1.6099e+05 -2.5021e+04
1.9060e+01  1.6689e+05 -1.8979e+05 -9.8080e+03
1.9070e+01  1.7781e+05 -1.9163e+05 -2.5271e+04
1.9080e+01  1.7736e+05 -1.6119e+05 -6.7096e+04
1.9090e+01  1.6103e+05 -1.0744e+05 -1.1737e+05
1.9100e+01  1.2668e+05 -4.9669e+04 -1.5479e+05
1.9110e+01  7.7411e+04 -4.2322e+03 -1.6315e+05
1.9120e+01  2.1243e+04  2.4051e+04 -1.3503e+05
1.9130e+01 -3.1820e+04  3.9697e+04 -7.4322e+04
1.9140e+01 -7.3830e+04  5.1410e+04  2.3350e+03
1.9150e+01 -1.0108e+05  6.9083e+04  7.1722e+04
1.9160e+01 -1.1494e+05  9.8804e+04  1.1680e+05
1.9170e+01 -1.2048e+05  1.3916e+05  1.3493e+05
1.9180e+01 -1.2298e+05  1.8414e+05  1.3342e+05
1.9190e+01 -1.2536e+05  2.2862e+05  1.2111e+05
1.9200e+01 -1.2925e+05  2.7060e+05  1.0583e+05
1.9210e+01 -1.3837e+05  3.0614e+05  9.1019e+04
1.9220e+01 -1.5796e+05  3.2844e+05  7.4723e+04
1.9230e+01 -1.8860e+05  3.3245e+05  5.3947e+04
1.9240e+01 -2.2235e+05  3.1560e+05  2.7954e+04
1.9250e+01 -2.4642e+05  2.7822e+05 -5.9500e+02
1.9260e+01 -2.5149e+05  2.2330e+05 -2.5448e+04
1.9270e+01 -2.3655e+05  1.5491e+05 -3.8786e+04
1.9280e+01 -2.0775e+05  7.6789e+04 -3.7811e+04
1.9290e+01 -1.7390e+05 -5.1664e+03 -2.7812e+04
1.9300e+01 -1.4289e+05 -7.8900e+04 -1.6601e+04
1.9310e+01 -1.2110e+05 -1.2984e+05 -6.8430e+03
1.9320e+01 -1.1237e+05 -1.5150e+05  3.5480e+03
1.9330e+01 -1.1542e+05 -1.5095e+05  1.4914e+04
1.9340e+01 -1.2338e+05 -1.4151e+05  2.4320e+04
1.9350e+01 -1.2612e+05 -1.3237e+05  2.8718e+04
1.9360e+01 -1.1384e+05 -1.2678e+05  2.9079e+04
1.9370e+01 -8.1099e+04 -1.2619e+05  3.1678e+04
1.9380e+01 -3.0051e+04 -1.2947e+05  4.5686e+04
1.9390e+01  3.0264e+04 -1.3147e+05  7.6125e+04
1.9400e+01  9.0247e+04 -1.2868e+05  1.1737e+05
1.9410e+01  1.4532e+05 -1.2345e+05  1.5509e+05
1.9420e+01  1.9421e+05 -1.2050e+05  1.7511e+05
1.9430e+01  2.3618e+05 -1.2373e+05  1.7227e+05
1.9440e+01  2.7183e+05 -1.3647e+05  1.5228e+05
1.9450e+01  3.0253e+05 -1.6026e+05  1.2951e+05
1.9460e+01  3.2844e+05 -1.9297e+05  1.2047e+05
1.9470e+01  3.4929e+05 -2.2779e+05  1.3390e+05
1.9480e+01  3.6571e+05 -2.5483e+05  1.6378e+05
1.9490e+01  3.7735e+05 -2.6638e+05  1.9180e+05
1.9500e+01  3.8043e+05 -2.6331e+05  2.0063e+05
1.9510e+01  3.6862e+05 -2.5644e+05  1.8474e+05
1.9520e+01  3.3746e+05 -2.5703e+05  1.4842e+05
1.9530e+01  2.8919e+05 -2.6522e+05  9.9892e+04
1.9540e+01  2.3355e+05 -2.7047e+05  4.9341e+04
1.9550e+01  1.8297e+05 -2.6505e+05  3.3120e+03
1.9560e+01  1.4552e+05 -2.5164e+05 -4.0666e+04
1.9570e+01  1.2196e+05 -2.3878e+05 -9.0758e+04
1.9580e+01  1.0872e+05 -2.3377e+05 -1.5150e+05
1.9590e+01  1.0329e+05 -2.3788e+05 -2.1692e+05
1.9600e+01  1.0641e+05 -2.4632e+05 -2.7298e+05
1.9610e+01  1.1938e+05 -2.5118e+05 -3.0700e+05
1.9620e+01  1.3965e+05 -2.4520e+05 -3.1582e+05
1.9630e+01  1.5916e+05 -2.2474e+05 -3.0354e+05
1.9640e+01  1.6692e+05 -1.9046e+05 -2.7675e+05
1.9650e+01  1.5414e+05 -1.4796e+05 -2.4366e+05
1.9660e+01  1.1877e+05 -1.0624e+05 -2.0867e+05
1.9670e+01  6.5792e+04 -7.4330e+04 -1.6955e+05
1.9680e+01  3.2173e+03 -5.5817e+04 -1.2383e+05
1.9690e+01 -6.0868e+04 -4.5311e+04 -7.5057e+04
1.9700e+01 -1.1871e+05 -3.2700e+04 -3.3770e+04
1.9710e+01 -1.6414e+05 -8.5769e+03 -1.1678e+04
1.9720e+01 -1.9445e+05  3.0872e+04 -1.2790e+04
1.9730e+01 -2.1031e+05  8.0138e+04 -3.0770e+04
1.9740e+01 -2.1324e+05  1.2586e+05 -5.1758e+04
1.9750e+01 -2.0464e+05  1.5365e+05 -6.1125e+04
1.9760e+01 -1.8568e+05  1.5737e+05 -5.3884e+04
1.9770e+01 -1.5488e+05  1.4257e+05 -3.6574e+04
1.9780e+01 -1.0964e+05  1.2074e+05 -2.1049e+04
1.9790e+01 -5.0766e+04  1.0314e+05 -1.6256e+04
1.9800e+01  1.6908e+04  9.7060e+04 -2.2097e+04
1.9810e+01  8.5637e+04  1.0273e+05 -3.2807e+04
1.9820e+01  1.4703e+05  1.1549e+05 -4.2212e+04
1.9830e+01  1.9588e+05  1.2946e+05 -4.6345e+04
1.9840e+01  2.3130e+05  1.3861e+05 -4.3757e+04
1.9850e+01  2.5466e+05  1.3618e+05 -3.4683e+04
1.9860e+01  2.6648e+05  1.1525e+05 -2.0469e+04
1.9870e+01  2.6665e+05  7.1683e+04 -2.8560e+03
1.9880e+01  2.5767e+05  7.1568e+03  1.6036e+04
1.9890e+01  2.4285e+05 -6.9014e+04  3.4469e+04
1.9900e+01  2.2149e+05 -1.4356e+05  5.1315e+04
1.9910e+01  1.8717e+05 -2.0631e+05  6.4887e+04
1.9920e+01  1.3142e+05 -2.5149e+05  7.1585e+04
1.9930e+01  5.2162e+04 -2.7621e+05  6.6340e+04
1.9940e+01 -3.8998e+04 -2.8168e+05  4.5197e+04
1.9950e+01 -1.2021e+05 -2.7136e+05  1.0755e+04
1.9960e+01 -1.7134e+05 -2.4771e+05 -3.0982e+04
1.9970e+01 -1.8432e+05 -2.1172e+05 -7.9145e+04
1.9980e+01 -1.6802e+05 -1.6446e+05 -1.3859e+05
1.9990e+01 -1.4315e+05 -1.1082e+05 -2.1463e+05
2.0000e+01 -1.2949e+05 -5.7119e+04 -3.0206e+05
2.0010e+01 -1.3616e+05 -9.1178e+03 -3.8404e+05
2.0020e+01 -1.6001e+05  2.6356e+04 -4.4222e+05
2.0030e+01 -1.9024e+05  4.2646e+04 -4.6470e+05
2.0040e+01 -2.1434e+05  3.5303e+04 -4.4888e+05
2.0050e+01 -2.2224e+05  6.6541e+03 -4.0087e+05
2.0060e+01 -2.0962e+05 -3.3328e+04 -3.3285e+05
2.0070e+01 -1.8117e+05 -7.1459e+04 -2.5545e+05
2.0080e+01 -1.4832e+05 -9.5278e+04 -1.7363e+05
2.0090e+01 -1.2216e+05 -9.7153e+04 -9.0203e+04
2.0100e+01 -1.0843e+05 -7.6289e+04 -1.2781e+04
2.0110e+01 -1.0676e+05 -3.7771e+04  4.6288e+04
2.0120e+01 -1.1330e+05  9.5301e+03  7.6733e+04
2.0130e+01 -1.2276e+05  5.5004e+04  7.5799e+04
2.0140e+01 -1.2931e+05  9.0747e+04  5.1129e+04
2.0150e+01 -1.2902e+05  1.1616e+05  1.7881e+04
2.0160e+01 -1.2176e+05  1.3675e+05 -7.9990e+03
2.0170e+01 -1.0877e+05  1.5909e+05 -1.6409e+04
2.0180e+01 -8.9952e+04  1.8325e+05 -4.6650e+03
2.0190e+01 -6.5591e+04  1.9983e+05  2.5049e+04
2.0200e+01 -4.0406e+04  1.9890e+05  6.8419e+04
2.0210e+01 -2.2195e+04  1.8088e+05  1.1965e+05
2.0220e+01 -1.5496e+04  1.5907e+05  1.7244e+05
2.0230e+01 -1.8270e+04  1.5164e+05  2.2272e+05
2.0240e+01 -2.4017e+04  1.6901e+05  2.6794e+05
2.0250e+01 -2.6072e+04  2.0758e+05  3.0441e+05
2.0260e+01 -2.1463e+04  2.5306e+05  3.2697e+05
2.0270e+01 -1.2960e+04  2.9055e+05  3.3399e+05
2.0280e+01 -7.7848e+03  3.1035e+05  3.2736e+05
2.0290e+01 -1.4703e+04  3.0744e+05  3.0908e+05
2.0300e+01 -3.9805e+04  2.8147e+05  2.8057e+05
2.0310e+01 -8.1657e+04  2.3612e+05  2.4157e+05
2.0320e+01 -1.3063e+05  1.7861e+05  1.9072e+05
2.0330e+01 -1.7415e+05  1.1837e+05  1.2789e+05
2.0340e+01 -2.0447e+05  6.5374e+04  5.8812e+04
2.0350e+01 -2.2186e+05  2.5968e+04 -4.9130e+03
2.0360e+01 -2.3110e+05 -3.2329e+02 -4.9509e+04
2.0370e+01 -2.3600e+05 -1.6385e+04 -6.4003e+04
2.0380e+01 -2.3725e+05 -2.2625e+04 -4.7553e+04
2.0390e+01 -2.3392e+05 -1.7760e+04 -1.0484e+04
2.0400e+01 -2.2462e+05 -3.6761e+03  3.1934e+04
2.0410e+01 -2.0787e+05  1.2060e+04  6.4419e+04
2.0420e+01 -1.8273e+05  2.1943e+04  7.5718e+04
2.0430e+01 -1.4854e+05  2.3791e+04  6.4776e+04
2.0440e+01 -1.0647e+05  2.0029e+04  4.0336e+04
2.0450e+01 -6.2513e+04  1.7436e+04  1.5949e+04
2.0460e+01 -2.6030e+04  2.5272e+04  4.7280e+03
2.0470e+01 -4.3859e+03  5.1352e+04  1.3357e+04
2.0480e+01 -2.7405e+02  9.9458e+04  3.8774e+04
2.0490e+01 -1.4177e+04  1.6605e+05  7.0266e+04
2.0500e+01 -4.5536e+04  2.4070e+05  9.7259e+04
2.0510e+01 -8.9643e+04  3.0918e+05  1.1420e+05
2.0520e+01 -1.3740e+05  3.5853e+05  1.1998e+05
2.0530e+01 -1.7883e+05  3.8166e+05  1.1479e+05
2.0540e+01 -2.0590e+05  3.7636e+05  9.8224e+04
2.0550e+01 -2.1480e+05  3.4745e+05  7.0883e+04
2.0560e+01 -2.0645e+05  3.0668e+05  3.5739e+04
2.0570e+01 -1.8496e+05  2.6449e+05 -2.5380e+03
2.0580e+01 -1.5609e+05  2.2361e+05 -4.1363e+04
2.0590e+01 -1.2645e+05  1.8091e+05 -8.1835e+04
2.0600e+01 -1.0113e+05  1.3424e+05 -1.2660e+05
2.0610e+01 -8.0468e+04  8.5393e+04 -1.7473e+05
2.0620e+01 -6.1039e+04  3.7281e+04 -2.1719e+05
2.0630e+01 -4.0893e+04 -1.0361e+04 -2.4061e+05
2.0640e+01 -2.2183e+04 -5.8637e+04 -2.3556e+05
2.0650e+01 -7.1130e+03 -1.0305e+05 -2.0253e+05
2.0660e+01  4.8139e+03 -1.3352e+05 -1.5258e+05
2.0670e+01  1.3696e+04 -1.4064e+05 -1.0230e+05
2.0680e+01  1.7500e+04 -1.2392e+05 -6.2664e+04
2.0690e+01  1.3611e+04 -9.3768e+04 -3.2447e+04
2.0700e+01  8.7086e+01 -6.5458e+04 -4.1830e+03
2.0710e+01 -2.3601e+04 -5.0295e+04  2.8472e+04
2.0720e+01 -5.5607e+04 -5.0114e+04  6.7685e+04
2.0730e+01 -9.2146e+04 -5.7556e+04  1.1105e+05
2.0740e+01 -1.2773e+05 -6.1010e+04  1.5134e+05
2.0750e+01 -1.5474e+05 -5.1133e+04  1.7913e+05
2.0760e+01 -1.6586e+05 -2.5950e+04  1.8893e+05
2.0770e+01 -1.5728e+05  7.5327e+03  1.8350e+05
2.0780e+01 -1.3034e+05  3.8790e+04  1.7237e+05
2.0790e+01 -9.2359e+04  6.1735e+04  1.6478e+05
2.0800e+01 -5.3928e+04  7.7236e+04  1.6326e+05
2.0810e+01 -2.3174e+04  8.8740e+04  1.6100e+05
